Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
568,6.0,0.3594,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 결제 산업 유통 업체 기업 국내 영역 은행 롯데
569,1.0,0.6099,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",재화 가상화폐 과세 거래 비트코인 통화 금융 경제 당국 세금
570,7.0,0.3797,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",경제 한국 방송 강의 한국은행 시장 정보 프로그램 통신 기자
571,9.0,0.389,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",공격 금융 은행 디 도스 대응 협박 해커 인터넷 예고
572,7.0,0.3689,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",경제 한국은행 교육 전자 방송 신문 국장 시장 한국 프로그램
573,7.0,0.5112,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",경제 한국은행 국장 시장 교육 방송 강연 금융 대학교 미디어
574,5.0,0.5331,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",바이두 기업 평가 상품 금융 신용 중국 이재 판매 검색
575,8.0,0.8231,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 삼성 물류 기술 기업 기반 금융 구축 참여 단계
576,1.0,0.8096,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 가상화폐 가격 달러 화폐 채굴 자산 제도 거래 가치
577,1.0,0.8084,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 가상화폐 튤립 화폐 가격 달러 가치 수단 통화 일본
578,6.0,0.5027,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 핀테크 은행 정부 인터넷전문은행 뱅크 케이 규제 일자리 이야기
579,1.0,0.8011,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 인정 미국 통화 수단 금융 거래 달러 일본 가격
580,8.0,0.7451,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 물류 기업 데이터 기술 시장 네트워크 삼성 서비스 관리
581,5.0,0.6563,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",인터넷 중국 텐센트 시가총액 가입자 달러 업체 바이두 시장 금융
582,0.0,0.4924,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",카드 가맹점 수수료 카드사 가격 신문 전자 기업 산업 지급결제
583,8.0,0.7797,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 서비스 금융 거래 물류 개발 시장 기술 공유 참여
584,8.0,0.7157,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 서비스 물류 금융 시장 거래 개발 삼성 사업 참여
585,3.0,0.5406,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",페이 결제 애플 서비스 삼성 스마트폰 카드 모바일 지갑 락
586,6.0,0.3954,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",카드 카드사 직원 신용카드 산업 결제 위기 시장 전통 경제
587,1.0,0.7638,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 거래 코인 달러 가상화폐 가격 한국 돈 미국 세계
588,8.0,0.8662,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 서비스 관리 데이터 거래 기록 물류 기술 기업 개발
589,6.0,0.5843,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",일자리 산업 기업 청년 구조 임금 취업 정책 혁명 중소기업
590,3.0,0.718,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",결제 이용 서비스 모바일 보안 우려 디지털 증가 응답자 응답
591,0.0,0.6,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",카드 수수료 시장 비용 가맹점 카드사 숙박 오해 고객 회원
592,2.0,0.5107,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 금융 투자 회장 업계 업주 경쟁 겸 금 수익
593,1.0,0.6366,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 가상화폐 수단 결제 일본 인정 지급결제 안정 제도 연구원
594,8.0,0.8816,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 기업 기술 국내 금융 연합체 디지털 거래 적용 가입
595,6.0,0.3256,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",핀테크 스타트업 자본금 기업 기술 금융 투자 혁신 진입 요건
596,6.0,0.5375,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",규제 기업 산업 사업 분야 차질 시장 글로벌 핀테크 기술
597,6.0,0.4511,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",규제 기업 분야 사업 산업 사 제품 대한상의 차질 핀테크
598,1.0,0.8718,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 거래 달러 튤립 가치 채굴 금 달 중국 안전
599,1.0,0.7703,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 투자 거래 가상화폐 달러 미국 연구원 화폐 금융 중국
600,1.0,0.8464,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",가상화폐 비트코인 기자 투자 수익 녹취 화폐 투자자 이화진 거래
601,8.0,0.8656,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 물류 기술 금융 국내 서비스 컨소시엄 정보 삼성 적용
602,1.0,0.7173,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 화폐 가상화폐 사용 인정 동전 지폐 가격 급등 디지털
603,1.0,0.8955,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",가상화폐 비트코인 투자 거래 가격 인정 화폐 시장 투자자 국내
604,9.0,0.4751,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",송금 핀테크 해외 은행 시장 업체 사업 서비스 진출 경제
605,1.0,0.8289,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",공매 압수 가상화폐 비트코인 제외 가능 처분 수익금 범죄 캠
606,6.0,0.6232,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",카드 투자 신한 웨딩 벤처 스타트업 사장 사내 서비스 업체
607,1.0,0.8197,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 공매 가상화폐 화폐 처분 압수 가격 인정 주식 과정
608,1.0,0.7087,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 가상화폐 거래 움 더리 가격 가능 금융 블록 달러
609,1.0,0.4493,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",결제 비트코인 병원 계좌 수단 암호 화폐 국내 더리 온라인
610,1.0,0.698,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 가상화폐 움 더리 화폐 블록체인 기술 디지털 거래 미국
611,7.0,0.5244,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",공단 개성 제재 안보리 북한 근로자 조항 교수 검토 뉴스
612,8.0,0.7088,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 커머스 결제 기술 산업 기업 활용 가능 거래 전자
613,4.0,0.924,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",정책 통화 총재 경제 금리 시장 금융 인상 성장 요인
614,4.0,0.9129,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",정책 통화 총재 경제 완화 금리 조정 언급 정부 필요
615,8.0,0.5994,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",블록체인 거래 금융 물류 정보 시장 서비스 비트코인 개발 가상화폐
616,4.0,0.8007,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",정책 경제 통화 금융 정부 총재 한국은행 성장 상황 필요
617,4.0,0.9661,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",정책 총재 경제 통화 금리 인상 조정 완화 정부 한은
618,8.0,0.3749,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",선정 최우수 은행 금융 기자 뱅킹 이현일 경제 부문 아시안
619,1.0,0.6349,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 그래픽 카드 사용 제품 마이닝 컴퓨터 품절 시리즈 데이터
620,2.0,0.6477,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 증권사 기업 업무 신용 허용 자본 업계 공여 개정
621,2.0,0.6344,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",은행 증권사 기업 업무 허용 신용 투자 자본 공여 업계
622,4.0,0.7673,"디지털, 화폐, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",경제 정책 금융 통화 한국은행 성장 정부 상황 안정 구조
623,0.0,0.6484,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",수수료 가맹점 정부 카드사 길 카드 전자 신문 고객 업계
624,3.0,0.4205,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",카카오뱅크 결제 앱 서비스 스타일 이용 대출 신용자 은행 고객
625,8.0,0.7661,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",베트남 병원 통신 구축 정보 의료 그룹 시스템 솔루션 롯데
626,8.0,0.6909,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",베트남 정보 병원 솔루션 시스템 롯데 현대정보기술 의료 통신 구축
627,1.0,0.7495,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",비트코인 화폐 거래 인정 국내 암호화폐 수단 가상화폐 돈 부과
628,9.0,0.5057,"핀테크, 대출, 정보, 계좌, 규제, 기업, 제공, 고객, 가능, 신용",카카오뱅크 모바일 서비스 은행 송금 고객 앱 결제 해외 수수료
629,1.0,0.4462,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",가상화폐 김 거래소 기관 책임 범죄 기자 돈 금융 영상
630,5.0,0.3509,"투자, 시장, 기업, 사업, 중국, 국내, 네이버, 증권, 성장, 한국",인도 한국 티 쿤 온라인 시장 상품 구매 전자 법인
631,8.0,0.541,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",결제 가능 서비스 온라인 제공 전자 쇼핑 쇼핑몰 환경 편리
632,2.0,0.7539,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 은행 입장 업계 증권 투자 경제 초대 서울 신탁
633,3.0,0.4692,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",카드 해외 이용 사용 서비스 신용 카드사 신용카드 분실 거래
634,2.0,0.4379,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",금융 전자 토론회 거래 의원 정재호 주최 결제 제도 법
635,7.0,0.5773,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",김 카드 업소 결제 경찰 농산물 판매 혐의 수수료 노래방
636,8.0,0.6584,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",사업 베트남 금융 관리 중앙은행 솔루션 프로젝트 구축 기관 정보
637,7.0,0.5477,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",결제 매출 카드 김 농산물 업소 수수료 노래방 경찰 카드깡
638,7.0,0.7078,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",결제 김 품목 부가세 구속 조작 혐의 프로그램 카드 업자
639,7.0,0.5243,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",결제 부가세 경찰 김 개발 허위 내역 프로그램 카드 모
640,7.0,0.458,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",가맹점 수수료 경찰 일당 카드 노래방 앱 김 매출 모집
641,1.0,0.6783,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",가상화폐 규제 달러 비트코인 업체 거래 가능 세계 지난달 고려
642,1.0,0.5068,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",통화 규제 가상 수단 거래 필요 성격 자산 지급 영업
643,1.0,0.4909,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",규제 가상화폐 서울 경제 소비자 거래소 조종 강조 시세 거래
644,1.0,0.5493,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",통화 가상 규제 필요 투자 금융 이용자 대상 수단 발전
645,8.0,0.6717,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",결제 환경 가능 서비스 백지영 디지털 데일리 온라인 편리 제공
646,8.0,0.3765,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",결제 가능 온라인 서비스 제공 경제 전자 편리 환경 전문
647,2.0,0.4819,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",통화 가상 필요 가상화폐 경제 법 보호 규제 마련 장치
648,8.0,0.6677,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",결제 인도 라이선스 밸런스 발급 모바일 수단 히어로 기업 기능
649,7.0,0.5169,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 경제, 기업",결제 유흥업소 면세품 유도 조직 수수료 카드깡 경찰 부가세 혐의
650,1.0,0.8304,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 달러, 거래소, 가격, 투자, 미국",가상화폐 비트코인 튤립 동아일보 거래소 네덜란드 해킹 일본 유통 가치
651,2.0,0.4477,"개정안, 규제, 금융위, 빅테크, 거래, 법, 국회, 지급결제, 전금법, 위원장",통화 화폐 교수 법정 법 존재 수단 규제 해당 가상
652,8.0,0.6255,"블록체인, 기술, 시스템, 사업, 기반, 플랫폼, 개발, 제공, 정보, 기업",결제 인도 밸런스 모바일 라이선스 시장 히어로 사업 기능 핀테크
653,6.0,0.328,"핀테크, 디지털, 산업, 기업, 혁신, 기술, 시장, 경제, 한국, 분야",금융 서비스 은행 보험 국내 증권 소비자 로보어드바이저 투자 혁신
654,0.0,0.9005,"수수료, 카드사, 가맹점, 비용, 업계, 시장, 수익, 신용카드, 제로페이, 사업자",밴사 카드 수수료 카드사 대리점 업무 가맹점 밴 결제 전표
655,3.0,0.2866,"이용, 페이, 모바일, 사용, 증가, 지급, 현금, 앱, 전자, 지난해",계약 케어 입금 이명철 지난해 사우디아라비아 경제 젠 기자 주문
