Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1833,2.0,0.3673,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",금융 면제 수수료 금융위 대상 혜택 뉴스 지원 대출 서민
1834,1.0,0.3112,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",보유 통화 가상 의향 기자 경제 조사 한국 비중 이영호
1835,7.0,0.6066,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",센스 톤 기술 번호 인증 카드 페이먼 츠 비즈니스 서비스
1836,2.0,0.4328,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",수수료 은행 서민 면제 방안 인하 감면 금융 취약 계층
1837,7.0,0.6675,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",센스 톤 기술 디지털 비즈니스 데일리 최민지 페이먼 트 행사
1838,7.0,0.4092,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",금융 기술 서비스 블록체인 플랫폼 디지털 네트워크 그룹 데이터 클라우드
1839,9.0,0.7986,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",암호화폐 코인 비트코인 가격 라이트 달러 하락 연준 투자 거래소
1840,7.0,0.5874,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",시스템 구축 사업 금융 환경 규모 기반 서버 업무 서비스
1841,1.0,0.8292,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",서비스 이용 전자 지급 결제 송금 페이 지난해 금액 증가
1842,3.0,0.463,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",카드 할인 혜택 해외 수수료 조건 사용 적립 신용 신용카드
1843,7.0,0.4631,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 결제 가능 시스템 시대 산업 한계 기술 부대 서울
1844,9.0,0.4576,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",비트코인 수단 국가 통화 개인 지급 거래 가치 전자 선영
1845,4.0,0.437,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",블록체인 중앙 키 플랫폼 회담 정상 기술 북미 주제 특별
1846,7.0,0.4642,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 기술 산업 양성 개발 활용 국가 정책 차원 정부
1847,4.0,0.5556,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 팀 서비스 해커 톤 대회 참가 센터 진행 개발
1848,4.0,0.5024,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",중앙 블록체인 세대 토큰 기술 연구원 기자 위원 킴 연구
1849,4.0,0.7008,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",블록체인 금융 규제 가상화폐 기술 세션 주제 미래 산업 기자
1850,4.0,0.7056,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",한국 공명재 교수 학회 재무관리 블록체인 뉴스 금융 심포지엄 기자
1851,7.0,0.4308,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 금융 기술 활용 시스템 은행 행장 부 지급결제 사태
1852,7.0,0.4295,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 기술 부사장 왈리스 토마스 금융 은행 강조 가상화폐 규제
1853,2.0,0.6363,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",기업 핀테크 규제 개선 조사 금융 제도 의견 지원 금감원
1854,4.0,0.451,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 기업 한국 금융감독원 설문 금융 개선 의견 지급 자산관리
1855,4.0,0.4212,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 기업 국내 성장 조사 산업 금감원 규제 설문 지원
1856,4.0,0.8571,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 블록체인 주제 교수 미래 산업 세션 대표 기술 좌장
1857,0.0,0.925,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",이익 분기 시스 대비 영업 한경 기준 확대 실적 호실
1858,4.0,0.5188,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",핀테크 기업 규제 금융 산업 세계 중국 서비스 조사 도입
1859,4.0,0.3904,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",기업 금융 플랫폼 키 중앙 취재 서비스 기술 팀 블록체인
1860,1.0,0.3305,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",금융 보험 고령 은행 모바일 소비자 이용 설계사 책임자 지점
1861,7.0,0.5283,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 연결 레저 상호 운용 리플 인터 토마스 사용 시스템
1862,9.0,0.4926,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",리플 산탄데르 블록체인 앱 국경 사용 출시 코인 은행 개국
1863,9.0,0.6366,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",리플 송금 화폐 코인 스텔라 네트워크 암호화폐 비트코인 거래 금융
1864,5.0,0.4994,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",타이어 금호 투표 노조 스타 더블 산은 매각 해외 찬반
1865,5.0,0.6598,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",서울 시장 자영업자 박 페이 지원 최대 수수료 김경수 서울시
1866,5.0,0.5317,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",서울 소상공인 시장 카드 서울시 부담 페이 수수료 도입 공약
1867,5.0,0.4915,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",서울 자영업자 시장 서울시 수수료 페이 소상공인 최대 부담 신용카드
1868,5.0,0.694,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",서울 시장 자영업자 박 페이 수수료 추모 공약 서울시 소상공인
1869,3.0,0.6675,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",밸런스 인도 앱 기업 히어로 투자 벤처 정보 요금 배태웅
1870,7.0,0.7234,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 블로 인증 코 시스템 기반 문서 활용 모바일 아이덴티티
1871,3.0,0.5333,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",인도 밸런스 히어로 투자 서비스 핀테크 기업 모바일 적극 베스트
1872,3.0,0.6987,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",밸런스 인도 트루 앱 잔액 히어로 서비스 데이터 선불 투자
1873,5.0,0.4304,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",서울 자영업자 시장 수수료 박 페이 지원 소상공인 신용카드 임대료
1874,3.0,0.6651,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",밸런스 인도 트루 히어로 서비스 핀테크 모바일 유치 기업 대표
1875,9.0,0.751,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",서클 코인 달러 투자 암호화폐 펀딩 테더 연계 미국 블록체인
1876,5.0,0.3552,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",후보 서울 플랫폼 페이 소상공인 공약 수수료 시장 지방 경남
1877,2.0,0.4128,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",성장 기술 정부 송금 요건 등록 공제 활용 세액 혁신
1878,3.0,0.6072,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",유커 서비스 카드 금융 은행 계획 마케팅 확대 할인 제공
1879,1.0,0.5735,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",수수료 소상공인 카드 기자 결제 페이 정부 부담 업계 앱
1880,7.0,0.4156,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 페북 암호화폐 기술 아마존 세계 기업 소브린 자체 발행
1881,7.0,0.4079,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",기술 사업 개최 서비스 전자 디지털 이번 금융 페스티벌 네이버
1882,5.0,0.2888,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",결제 기술 수수료 앱 혁신 부 벤처 시스템 기반 방안
1883,3.0,0.5968,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",유커 서비스 카드 은행 금융 확대 계획 제공 시중은행 관광
1884,8.0,0.5199,"개정안, 거래, 금융위, 빅테크, 국회, 전금법, 한은, 지급결제, 의원, 법",원장 금융결제원 고문 지원 연수 금융위 상임 기관 지급 지적
1885,2.0,0.5124,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",자본 투자 협회 강조 혁신 회장 도입 성장 권 제도
1886,4.0,0.3309,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 활용 은행 도입 전망 고객 산업 자동 감소 예측
1887,7.0,0.4622,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 암호화폐 참여 퍼블릭 프라이빗 경제 구절 유지 백서 가능
1888,2.0,0.3918,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",투자 금융 혁신 디지털 업계 개발 뉴스 블록체인 아이 팀
1889,7.0,0.4899,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",정보 쿠콘 비즈니스 합병 기업 김종현 제공 대표 사업 내역
1890,4.0,0.3978,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",금융 금 협회 회장 디지털 발전 소비자 협의 자본 보호
1891,7.0,0.6616,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",정보 결제 기업 합병 비즈니스 쿠콘 제공 대표 금융 허우영
1892,9.0,0.6847,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",콘퍼런스 블록체인 티켓 뉴욕 암호화폐 주간 코인 뉴스 데스크 참석자
1893,1.0,0.5361,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",앱 결제 방식 카드 카드사 신용카드 수수료 국내 모바일 신용
1894,9.0,0.7907,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",암호화폐 비트코인 뉴욕 달러 참석 관심 가격 컨퍼런스 연구원 거래
1895,7.0,0.7084,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 적용 인증 수석 사업 관리 공공 상호 금융 김
1896,4.0,0.3107,"핀테크, 디지털, 산업, 기업, 혁신, 시장, 기술, 경제, 한국, 데이터",대표 패션 트렌드 브랜드 제품 한국 영국 해외 스테레오 중국
1897,1.0,0.4873,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",페이 결제 소상공인 공약 카드 사용 비용 업계 후보 카드사
1898,1.0,0.7805,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",이용 카드 모바일 현금 서비스 지급 결제 수단 금융 직불
1899,9.0,0.7531,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",행사 달러 티켓 참석 암호화폐 컨퍼런스 값 뉴욕 사흘 센서스
1900,1.0,0.566,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",수수료 카드 우대 방안 가맹점 법안 논의 개편 카드사 확대
1901,1.0,0.5436,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",수수료 카드 우대 방안 가맹점 법안 논의 마련 전반 개편
1902,9.0,0.5541,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",암호화폐 과세 비트코인 필요 서울 재산 대상 경제 몰수 가치
1903,5.0,0.4931,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",서울 시민 카드 시 공공시설 결제 페이 연계 시설 민간
1904,5.0,0.4563,"오전, 시, 서울, 지원, 지역, 장관, 오후, 회의, 기업, 경제",서울 시민 카드 시 공공시설 연계 페이 시설 제공 이용
1905,7.0,0.6001,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 적용 비즈니스 윅 총괄 사례 뉴스 기자 마리 대상
1906,7.0,0.4358,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",쿠콘 정보 기업 서비스 비즈니스 제공 회사 사업 이익 연결
1907,7.0,0.6514,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",블록체인 금융 기술 신한 디지털 기반 서비스 플랫폼 부사장 적용
1908,1.0,0.581,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",페이 결제 소상공인 카드 공약 사용 카드사 비용 수수료 업계
1909,3.0,0.4018,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",서비스 결제 소셜 이용 포털 모바일 제공 앱 카드 금융
1910,9.0,0.4792,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",가상화폐 자금 코인 기업 블록체인 투자 투자자 마련 참여 규제
1911,9.0,0.8316,"비트코인, 암호화폐, 가상화폐, 거래, 코인, 거래소, 달러, 가격, 투자, 미국",암호화폐 가격 거래소 조작 시장 비트코인 조사 법무부 이날 시세
1912,7.0,0.7731,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",지급결제 스위프트 서비스 역외 개선 고객 글로벌 금융 엔드 은행
1913,3.0,0.848,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",결제 가맹점 바코드 버스 오프라인 멤 금융 예정 통합 서비스
1914,0.0,0.6805,"투자, 기업, 시장, 중국, 사업, 한국, 성장, 증권, 국내, 미국",자금 설정 액 투자자 증시 평가 투자처 투자 리스크 규모
1915,7.0,0.282,"블록체인, 기술, 시스템, 정보, 기반, 개발, 기업, 사업, 거래, 활용",금융 빅데이터 서비스 거래 이용 지역 이탈 금융결제원 현황 고객
1916,2.0,0.8547,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",담보 동산 은행 대출 활성 금융 개선 기업 활용 확대
1917,3.0,0.8911,"페이, 앱, 고객, 제공, 플랫폼, 모바일, 네이버, 사용, 업체, 이용",페이 코 쇼핑 모바일 서비스 결제 전자 확대 상품 판매
1918,6.0,0.6466,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",경제 금융 아르헨티나 구제 위기 회원국 통화 지원 외환 나라
1919,2.0,0.7011,"규제, 핀테크, 대출, 기업, 정보, 혁신, 계좌, 가능, 오픈뱅킹, 신용",담보 동산 대출 은행 금융위 평가 중소기업 금융 활용 매출채권
1920,1.0,0.3084,"수수료, 카드사, 이용, 가맹점, 증가, 신용, 신용카드, 지급, 비용, 지난해",기자 조사 실업 돈 소득 김동욱 결제 결과 설문 건수
1921,6.0,0.3626,"화폐, 디지털, 중앙은행, 경제, 통화, 발행, 정책, 한국은행, 한은, 연구",동전 사업 적립 현금 사용 잔돈 카드 편의점 비용 한국은행
